ticker,strategy,entry_date,exit_date,entry,exit,ret_pct,bars_held,exit_reason,year
UNH,sma50_bullish_bounce,2011-10-11,2011-10-18,36.5196,35.6294,-2.4376597925213406,5,thesis,2011
UNH,sma50_bullish_bounce,2011-10-20,2011-11-01,36.7559,36.3209,-1.1832826013310704,8,thesis,2011
TLT,sma50_bullish_bounce,2011-10-26,2011-10-27,76.9543,73.9842,-3.859583343533868,1,stop,2011
GLD,sma50_bullish_bounce,2011-10-28,2011-10-31,169.8096,167.1727,-1.5529053927521352,1,thesis,2011
TLT,sma50_bullish_bounce,2011-11-01,2011-11-22,79.3732,81.003,2.053372314071056,15,time,2011
AVGO,sma50_bullish_bounce,2011-11-01,2011-11-01,2.3218,2.3391,0.7466042218922997,0,thesis,2011
COST,sma50_bullish_bounce,2011-11-02,2011-11-17,60.8689,59.4277,-2.3676665420264253,11,thesis,2011
GLD,sma50_bullish_bounce,2011-11-03,2011-11-21,171.3412,164.479,-4.004969338151687,12,stop,2011
AAPL,sma50_bullish_bounce,2011-11-04,2011-11-09,12.047,11.821,-1.8754462670099281,3,thesis,2011
MSFT,sma50_bullish_bounce,2011-11-04,2011-11-04,20.4351,20.2938,-0.691610003860399,0,thesis,2011
AVGO,sma50_bullish_bounce,2011-11-04,2011-11-09,2.3878,2.3554,-1.3574721792792621,3,thesis,2011
MSFT,sma50_bullish_bounce,2011-11-08,2011-11-09,20.9231,20.2551,-3.1926615099290734,1,thesis,2011
AVGO,sma50_bullish_bounce,2011-11-14,2011-11-14,2.4233,2.3455,-3.212523920128163,0,thesis,2011
UNH,sma50_bullish_bounce,2011-11-14,2011-11-14,36.9527,36.8867,-0.17853801185659934,0,thesis,2011
GLD,sma50_bullish_bounce,2011-11-30,2011-12-12,169.8697,162.1877,-4.522313859344173,8,gap_stop,2011
COST,sma50_bullish_bounce,2011-11-30,2011-12-14,61.6894,59.9859,-2.761480555060336,10,thesis,2011
XLK,sma50_bullish_bounce,2011-12-01,2011-12-13,10.5572,10.5031,-0.5122891108995553,8,thesis,2011
QQQ,sma50_bullish_bounce,2011-12-01,2011-12-08,49.6578,49.33,-0.6600456141860112,5,thesis,2011
LLY,sma50_bullish_bounce,2011-12-01,2011-12-22,27.5033,30.1779,9.72462149007709,15,time,2011
TLT,sma50_bullish_bounce,2011-12-05,2011-12-09,78.4228,78.0721,-0.4471613409902542,4,thesis,2011
TSLA,sma50_bullish_bounce,2011-12-09,2011-12-13,2.038,1.9614,-3.7617753169810753,2,thesis,2011
QQQ,sma50_bullish_bounce,2011-12-12,2011-12-12,49.693,49.5586,-0.2705502668653881,0,thesis,2011
AAPL,sma50_bullish_bounce,2011-12-12,2011-12-13,11.7368,11.6276,-0.9310892863573561,1,thesis,2011
TLT,sma50_bullish_bounce,2011-12-14,2012-01-05,80.2929,79.0552,-1.5414110738869446,14,thesis,2011
AAPL,sma50_bullish_bounce,2011-12-21,2012-01-13,11.887,12.5546,5.6168198695432325,15,time,2011
MSFT,sma50_bullish_bounce,2011-12-21,2011-12-21,20.3002,20.0649,-1.1590485554516916,0,thesis,2011
COST,sma50_bullish_bounce,2011-12-21,2011-12-30,60.7161,60.3991,-0.5221092421576312,6,thesis,2011
XLK,sma50_bullish_bounce,2011-12-27,2011-12-28,10.5868,10.4952,-0.8648501857891122,1,thesis,2011
MSFT,sma50_bullish_bounce,2011-12-27,2011-12-28,20.2612,20.1116,-0.7380363193377759,1,thesis,2011
XLK,sma50_bullish_bounce,2011-12-30,2011-12-30,10.5826,10.5408,-0.3954838801335514,0,thesis,2011
MSFT,sma50_bullish_bounce,2011-12-30,2012-01-24,20.2924,22.8534,12.620704670875549,15,time,2011
COST,sma50_bullish_bounce,2012-01-04,2012-01-05,61.5006,60.3556,-1.8617666043435954,1,thesis,2012
TLT,sma50_bullish_bounce,2012-01-09,2012-01-19,79.6641,79.4042,-0.3261651809948085,7,thesis,2012
GLD,sma50_bullish_bounce,2012-01-24,2012-02-14,161.9718,166.9529,3.0752682464145087,15,time,2012
LLY,sma50_bullish_bounce,2012-01-25,2012-01-27,28.8452,28.5329,-1.0829666826893125,2,thesis,2012
TSLA,sma50_bullish_bounce,2012-01-31,2012-01-31,1.9953,1.9361,-2.9701583546445587,0,thesis,2012
TLT,sma50_bullish_bounce,2012-02-01,2012-02-03,80.7178,78.3289,-2.95963400892324,2,stop,2012
TSLA,sma50_bullish_bounce,2012-02-02,2012-02-24,1.9833,2.2477,13.333017511043055,15,time,2012
COST,sma50_bullish_bounce,2012-02-02,2012-02-24,60.8396,61.3561,0.8489606059983945,15,time,2012
LLY,sma50_bullish_bounce,2012-02-07,2012-02-07,28.8598,28.7512,-0.3763476747379757,0,thesis,2012
TLT,sma50_bullish_bounce,2012-02-28,2012-02-28,80.1246,79.4802,-0.8042947234164655,0,thesis,2012
GOOGL,sma50_bullish_bounce,2012-02-29,2012-03-05,15.3598,15.2213,-0.9016006728215786,3,thesis,2012
SMH,sma50_bullish_bounce,2012-03-07,2012-03-28,14.2165,15.0704,6.005967544626989,15,time,2012
IWM,sma50_bullish_bounce,2012-03-08,2012-03-29,65.8705,68.4791,3.960165208694577,15,time,2012
XLV,sma50_bullish_bounce,2012-03-08,2012-03-29,28.3956,29.4442,3.6927074015929096,15,time,2012
CAT,sma50_bullish_bounce,2012-03-08,2012-03-21,76.9227,76.3557,-0.7371030748712593,9,thesis,2012
GLD,sma50_bullish_bounce,2012-03-09,2012-03-13,163.8036,162.1377,-1.0170325558978455,2,thesis,2012
WMT,sma50_bullish_bounce,2012-03-12,2012-04-02,15.1699,15.439,1.7739900592591118,15,time,2012
LLY,sma50_bullish_bounce,2012-03-12,2012-04-02,29.2463,29.8364,2.0179847660048322,15,time,2012
GOOGL,sma50_bullish_bounce,2012-03-14,2012-04-04,15.2704,15.7392,3.0700766655513023,15,time,2012
UNH,sma50_bullish_bounce,2012-03-23,2012-03-23,42.6859,42.4346,-0.588846997716963,0,thesis,2012
UNH,sma50_bullish_bounce,2012-03-27,2012-04-18,43.7794,45.3289,3.539331625473219,15,time,2012
NVDA,sma50_bullish_bounce,2012-03-29,2012-04-03,0.3469,0.3449,-0.5953479196200262,3,thesis,2012
SMH,sma50_bullish_bounce,2012-04-09,2012-04-09,14.6543,14.6038,-0.3445198609007494,0,thesis,2012
MSFT,sma50_bullish_bounce,2012-04-09,2012-04-09,24.5269,24.3838,-0.5833978180354693,0,thesis,2012
WMT,sma50_bullish_bounce,2012-04-09,2012-04-09,15.1825,15.1295,-0.34895701451321814,0,thesis,2012
TLT,sma50_bullish_bounce,2012-04-10,2012-05-01,78.5375,78.8954,0.45571402985828957,15,time,2012
COST,sma50_bullish_bounce,2012-04-10,2012-04-10,63.7662,63.1662,-0.9408360859632259,0,thesis,2012
SMH,sma50_bullish_bounce,2012-04-13,2012-04-13,14.871,14.6505,-1.4833144580815194,0,thesis,2012
SPY,sma50_bullish_bounce,2012-04-13,2012-04-13,108.1593,106.9065,-1.1583792949381277,0,thesis,2012
DIA,sma50_bullish_bounce,2012-04-13,2012-04-13,96.4875,95.6097,-0.9098026642801349,0,thesis,2012
LLY,sma50_bullish_bounce,2012-04-13,2012-04-13,29.2167,28.8783,-1.1584498763847484,0,thesis,2012
WMT,sma50_bullish_bounce,2012-04-17,2012-04-23,15.4069,14.883,-3.4006910424275616,4,gap_stop,2012
LLY,sma50_bullish_bounce,2012-04-17,2012-05-08,29.3053,30.6767,4.67955305109613,15,time,2012
SMH,sma50_bullish_bounce,2012-04-18,2012-04-19,14.701,14.6929,-0.05553183379463089,1,thesis,2012
SPY,sma50_bullish_bounce,2012-04-18,2012-04-19,108.1515,107.3585,-0.733153514346141,1,thesis,2012
DIA,sma50_bullish_bounce,2012-04-18,2012-04-19,97.1964,96.4586,-0.7590379906334821,1,thesis,2012
XLK,sma50_bullish_bounce,2012-04-18,2012-04-20,12.3944,12.166,-1.8424973846273285,2,thesis,2012
QQQ,sma50_bullish_bounce,2012-04-18,2012-04-23,58.9748,57.2504,-2.923931717163053,3,stop,2012
COST,sma50_bullish_bounce,2012-04-18,2012-04-19,63.5914,63.3335,-0.40557724029754993,1,thesis,2012
DIA,sma50_bullish_bounce,2012-04-23,2012-04-23,96.1655,96.182,0.017256914735352957,0,thesis,2012
AAPL,sma50_bullish_bounce,2012-04-24,2012-04-24,16.8588,16.7555,-0.6131116026279915,0,thesis,2012
JPM,sma50_bullish_bounce,2012-04-24,2012-05-04,29.5201,28.618,-3.0559012309499978,8,thesis,2012
DIA,sma50_bullish_bounce,2012-04-25,2012-05-04,97.4801,96.9797,-0.5133862261472388,7,thesis,2012
XLF,sma50_bullish_bounce,2012-04-25,2012-05-04,9.6099,9.4284,-1.8891124856654784,7,thesis,2012
SPY,sma50_bullish_bounce,2012-04-26,2012-05-04,108.4874,106.7973,-1.5578824347103781,6,thesis,2012
QQQ,sma50_bullish_bounce,2012-04-26,2012-05-04,58.842,57.1865,-2.8135133472101836,6,thesis,2012
MSFT,sma50_bullish_bounce,2012-04-26,2012-05-02,25.2339,24.9326,-1.194084699493403,4,thesis,2012
IWM,sma50_bullish_bounce,2012-04-27,2012-04-30,67.7077,67.1521,-0.8206023316083888,1,thesis,2012
UNH,sma50_bullish_bounce,2012-04-27,2012-04-30,46.4418,44.5487,-4.076425728082511,1,stop,2012
COST,sma50_bullish_bounce,2012-04-27,2012-05-01,64.3854,63.2245,-1.8030438316743225,2,thesis,2012
SMH,sma50_bullish_bounce,2012-04-30,2012-04-30,14.7605,14.6717,-0.6021027406288515,0,thesis,2012
SMH,sma50_bullish_bounce,2012-05-02,2012-05-03,14.6883,14.4808,-1.4126358689820373,1,thesis,2012
XLE,sma50_bullish_bounce,2012-05-02,2012-05-02,21.6745,21.4621,-0.9799212035889737,0,thesis,2012
UNH,sma50_bullish_bounce,2012-05-02,2012-05-03,44.9838,44.0636,-2.0456715816478788,1,thesis,2012
XLK,sma50_bullish_bounce,2012-05-03,2012-05-04,12.486,12.1354,-2.8076589174806155,1,stop,2012
IWM,sma50_bullish_bounce,2012-05-03,2012-05-03,67.4434,66.4514,-1.4708300125282014,0,thesis,2012
AAPL,sma50_bullish_bounce,2012-05-03,2012-05-03,17.6945,17.3996,-1.666810406452568,0,thesis,2012
XLV,sma50_bullish_bounce,2012-05-08,2012-05-09,29.1,29.0182,-0.2810985633584506,1,thesis,2012
XLV,sma50_bullish_bounce,2012-05-11,2012-05-14,29.2265,29.0971,-0.44271319218514016,1,thesis,2012
HD,sma50_bullish_bounce,2012-05-11,2012-05-14,36.1734,35.8353,-0.9346531439212491,1,thesis,2012
GOOGL,sma50_bullish_bounce,2012-05-17,2012-05-18,15.7379,15.1149,-3.9588896595393552,1,stop,2012
AMZN,sma50_bullish_bounce,2012-06-01,2012-06-22,10.4324,11.0969,6.369277191290101,15,time,2012
COST,sma50_bullish_bounce,2012-06-05,2012-06-26,63.0637,66.8763,6.045651329961932,15,time,2012
LLY,sma50_bullish_bounce,2012-06-06,2012-06-27,30.4306,31.2722,2.76579628150464,15,time,2012
UNH,sma50_bullish_bounce,2012-06-07,2012-06-28,45.8,43.9759,-3.9826175264128683,15,stop,2012
HD,sma50_bullish_bounce,2012-06-07,2012-06-28,37.0168,37.3547,0.9129413595824643,15,time,2012
AVGO,sma50_bullish_bounce,2012-06-13,2012-06-14,2.427,2.3898,-1.531766375704957,1,thesis,2012
XLV,sma50_bullish_bounce,2012-06-15,2012-07-09,29.3999,29.9994,2.038965213588284,15,time,2012
DIA,sma50_bullish_bounce,2012-06-18,2012-06-21,95.207,93.9977,-1.2701962607197803,3,thesis,2012
AVGO,sma50_bullish_bounce,2012-06-18,2012-07-10,2.4406,2.3985,-1.728392707852211,15,time,2012
SPY,sma50_bullish_bounce,2012-06-19,2012-06-21,106.058,103.7775,-2.1502729273012777,2,thesis,2012
AAPL,sma50_bullish_bounce,2012-06-19,2012-06-25,17.4818,17.0692,-2.3603964945522526,4,thesis,2012
TSLA,sma50_bullish_bounce,2012-06-19,2012-07-02,2.1368,2.0246,-5.24901967386322,9,thesis,2012
XLK,sma50_bullish_bounce,2012-06-20,2012-06-21,12.0538,11.7502,-2.518299202447072,1,thesis,2012
QQQ,sma50_bullish_bounce,2012-06-20,2012-06-21,57.1486,55.5373,-2.8195973942879538,1,thesis,2012
IWM,sma50_bullish_bounce,2012-06-20,2012-06-21,64.9739,63.1544,-2.8004126153230224,1,thesis,2012
MSFT,sma50_bullish_bounce,2012-06-20,2012-06-21,24.4585,23.7862,-2.74886176761584,1,thesis,2012
SMH,sma50_bullish_bounce,2012-06-21,2012-06-21,13.8595,13.3949,-3.3520317973958824,0,thesis,2012
MSFT,sma50_bullish_bounce,2012-06-25,2012-06-25,23.9603,23.5731,-1.616101424139027,0,thesis,2012
IWM,sma50_bullish_bounce,2012-06-28,2012-06-28,63.7279,64.0396,0.4891029638965705,0,thesis,2012
SMH,sma50_bullish_bounce,2012-07-02,2012-07-06,13.7788,13.3525,-3.09344394642298,3,thesis,2012
XLK,sma50_bullish_bounce,2012-07-02,2012-07-10,12.0413,11.8086,-1.931834753212558,5,thesis,2012
QQQ,sma50_bullish_bounce,2012-07-02,2012-07-11,57.0332,55.8296,-2.1103762523115632,6,thesis,2012
AAPL,sma50_bullish_bounce,2012-07-02,2012-07-24,17.5216,17.9708,2.5635051696512257,15,time,2012
MSFT,sma50_bullish_bounce,2012-07-02,2012-07-09,24.2134,23.6757,-2.2206023416933007,4,thesis,2012
TSLA,sma50_bullish_bounce,2012-07-06,2012-07-23,2.0681,2.042,-1.262535841435053,11,thesis,2012
XLF,sma50_bullish_bounce,2012-07-09,2012-07-30,9.0715,9.2416,1.8750768537993068,15,time,2012
SPY,sma50_bullish_bounce,2012-07-13,2012-08-03,105.1002,109.1921,3.8933399403989766,15,time,2012
IWM,sma50_bullish_bounce,2012-07-13,2012-07-24,65.6286,63.1705,-3.745526457300441,7,stop,2012
HD,sma50_bullish_bounce,2012-07-13,2012-07-23,37.5526,36.0186,-4.084991191285026,6,stop,2012
DIA,sma50_bullish_bounce,2012-07-16,2012-08-06,95.545,98.2487,2.8298028318468393,15,time,2012
XLK,sma50_bullish_bounce,2012-07-16,2012-07-24,11.8156,11.7586,-0.48226349384077327,6,thesis,2012
QQQ,sma50_bullish_bounce,2012-07-16,2012-07-25,56.1367,55.4044,-1.3045046689298512,7,thesis,2012
JPM,sma50_bullish_bounce,2012-07-16,2012-07-19,24.766,23.818,-3.827906711367224,3,thesis,2012
MSFT,sma50_bullish_bounce,2012-07-19,2012-07-23,24.1264,23.0276,-4.554449828497376,2,stop,2012
AVGO,sma50_bullish_bounce,2012-07-19,2012-08-09,2.4823,2.6775,7.863999100498575,15,time,2012
AMZN,sma50_bullish_bounce,2012-07-20,2012-07-25,11.2793,10.8416,-3.8798634843662194,3,thesis,2012
HD,sma50_bullish_bounce,2012-07-25,2012-08-15,37.2847,39.7468,6.60345630709176,15,time,2012
XLV,sma50_bullish_bounce,2012-07-26,2012-08-16,30.1548,30.6734,1.7199321290280123,15,time,2012
AMZN,sma50_bullish_bounce,2012-07-27,2012-08-17,11.2738,12.0464,6.8537854477447535,15,time,2012
IWM,sma50_bullish_bounce,2012-07-30,2012-08-01,66.0021,63.8326,-3.287153729395176,2,thesis,2012
AAPL,sma50_bullish_bounce,2012-07-30,2012-08-20,17.7071,19.977,12.819177551557527,15,time,2012
MSFT,sma50_bullish_bounce,2012-07-30,2012-07-30,23.5254,23.3916,-0.568811389421342,0,thesis,2012
XLF,sma50_bullish_bounce,2012-08-03,2012-08-24,9.2412,9.4925,2.7194848287056317,15,time,2012
IWM,sma50_bullish_bounce,2012-08-06,2012-08-27,65.3215,67.0797,2.691562088711108,15,time,2012
MSFT,sma50_bullish_bounce,2012-08-06,2012-08-27,23.7231,24.3807,2.7719354967213894,15,time,2012
LLY,sma50_bullish_bounce,2012-08-09,2012-08-17,31.9925,31.9973,0.014996607240735926,6,thesis,2012
WMT,sma50_bullish_bounce,2012-08-23,2012-09-14,18.3234,18.9745,3.5531671684045696,15,time,2012
COST,sma50_bullish_bounce,2012-08-27,2012-09-18,70.472,74.603,5.86189907127761,15,time,2012
UNH,sma50_bullish_bounce,2012-08-30,2012-08-31,43.3129,43.0994,-0.49300028967326215,1,thesis,2012
TLT,sma50_bullish_bounce,2012-09-04,2012-09-06,86.9073,85.1551,-2.016158356717135,2,thesis,2012
UNH,sma50_bullish_bounce,2012-09-05,2012-09-10,43.5356,42.6549,-2.022975743944233,3,thesis,2012
AVGO,sma50_bullish_bounce,2012-09-07,2012-09-10,2.6391,2.5111,-4.848646548567337,1,thesis,2012
SMH,sma50_bullish_bounce,2012-09-14,2012-09-20,14.0423,13.6834,-2.5558624051806755,4,thesis,2012
WMT,sma50_bullish_bounce,2012-10-02,2012-10-23,18.8798,19.0407,0.8523887013604181,15,time,2012
TLT,sma50_bullish_bounce,2012-10-12,2012-10-16,85.134,83.5327,-1.8809388933122784,2,thesis,2012
XLE,sma50_bullish_bounce,2012-10-16,2012-10-23,22.4019,21.7221,-3.0343893996888527,5,stop,2012
SPY,sma50_bullish_bounce,2012-10-16,2012-10-23,114.265,111.7522,-2.1991286944005872,5,gap_stop,2012
DIA,sma50_bullish_bounce,2012-10-16,2012-10-22,101.7432,99.8715,-1.8397123656590297,4,stop,2012
IWM,sma50_bullish_bounce,2012-10-16,2012-10-19,69.2258,68.0646,-1.6773677533183373,3,thesis,2012
GLD,sma50_bullish_bounce,2012-10-23,2012-10-23,166.206,165.2646,-0.5664479066958328,0,thesis,2012
UNH,sma50_bullish_bounce,2012-10-24,2012-11-05,45.0695,44.055,-2.250944814621425,6,thesis,2012
TLT,sma50_bullish_bounce,2012-11-01,2012-11-01,84.242,83.7861,-0.5412183176024099,0,thesis,2012
XLV,sma50_bullish_bounce,2012-11-02,2012-11-07,32.2771,31.5238,-2.3338644751552007,3,stop,2012
LLY,sma50_bullish_bounce,2012-11-02,2012-11-07,37.3293,36.342,-2.6448249583320704,3,thesis,2012
XLF,sma50_bullish_bounce,2012-11-06,2012-11-07,10.1129,9.8324,-2.7731107566943303,1,stop,2012
TLT,sma50_bullish_bounce,2012-11-06,2012-11-06,84.0911,83.4026,-0.818717891808296,0,thesis,2012
AVGO,sma50_bullish_bounce,2012-11-07,2012-11-07,2.5117,2.4476,-2.5527669254556073,0,thesis,2012
UNH,sma50_bullish_bounce,2012-11-07,2012-11-07,44.223,43.2421,-2.218155124499055,0,thesis,2012
TLT,sma50_bullish_bounce,2012-11-09,2012-12-03,86.2045,85.5359,-0.7755265317512694,15,time,2012
GLD,sma50_bullish_bounce,2012-11-26,2012-11-27,169.7296,168.5413,-0.7000907008232082,1,thesis,2012
XLF,sma50_bullish_bounce,2012-11-26,2012-11-26,9.9487,9.9415,-0.07315887012401268,0,thesis,2012
AMZN,sma50_bullish_bounce,2012-11-27,2012-12-18,12.1732,13.007,6.849652181725863,15,time,2012
IWM,sma50_bullish_bounce,2012-11-30,2012-12-21,68.6592,70.6169,2.851421012781863,15,time,2012
XLV,sma50_bullish_bounce,2012-11-30,2012-12-21,32.1253,32.2183,0.2892890141158011,15,time,2012
JPM,sma50_bullish_bounce,2012-11-30,2012-11-30,28.5977,28.6033,0.019327217680209507,0,thesis,2012
LLY,sma50_bullish_bounce,2012-11-30,2012-12-12,37.1163,37.3393,0.6008854167679267,8,thesis,2012
AVGO,sma50_bullish_bounce,2012-12-03,2012-12-14,2.5558,2.4017,-6.026308530410729,9,gap_stop,2012
XLF,sma50_bullish_bounce,2012-12-06,2012-12-28,10.0119,10.2573,2.451898394759122,15,time,2012
SPY,sma50_bullish_bounce,2012-12-07,2012-12-28,112.5048,111.093,-1.2548809052164822,14,thesis,2012
JPM,sma50_bullish_bounce,2012-12-07,2012-12-31,29.1908,30.6155,4.880841018072735,15,time,2012
DIA,sma50_bullish_bounce,2012-12-10,2012-12-28,99.8255,98.0221,-1.806529103831378,13,thesis,2012
XLE,sma50_bullish_bounce,2012-12-12,2012-12-13,22.0232,21.7872,-1.071607284243059,1,thesis,2012
QQQ,sma50_bullish_bounce,2012-12-12,2012-12-13,59.0386,58.0233,-1.719690006464425,1,thesis,2012
UNH,sma50_bullish_bounce,2012-12-13,2012-12-13,44.271,43.5104,-1.7179490807719633,0,thesis,2012
TLT,sma50_bullish_bounce,2012-12-17,2012-12-17,84.9096,83.5392,-1.6139730714629263,0,thesis,2012
XLE,sma50_bullish_bounce,2012-12-18,2012-12-27,21.9438,21.7696,-0.7940338704738314,6,thesis,2012
QQQ,sma50_bullish_bounce,2012-12-18,2012-12-26,58.6469,57.6229,-1.7461487096052775,5,thesis,2012
HD,sma50_bullish_bounce,2012-12-18,2012-12-19,46.3456,45.0709,-2.7502996879509856,1,thesis,2012
XLK,sma50_bullish_bounce,2012-12-19,2012-12-26,12.3974,12.0457,-2.8369492581636235,4,stop,2012
LLY,sma50_bullish_bounce,2012-12-19,2012-12-19,37.7348,37.2784,-1.2095149255983095,0,thesis,2012
UNH,sma50_bullish_bounce,2012-12-21,2012-12-26,44.3993,43.3824,-2.29026737589475,2,thesis,2012
LLY,sma50_bullish_bounce,2012-12-21,2012-12-27,37.3148,37.3165,0.004440001978500696,3,thesis,2012
AMZN,sma50_bullish_bounce,2012-12-28,2013-01-22,12.3048,13.496,9.680765058790186,15,time,2012
TLT,sma50_bullish_bounce,2012-12-31,2012-12-31,84.6624,83.3311,-1.5724914795670952,0,thesis,2012
XLE,sma50_bullish_bounce,2013-01-02,2013-01-24,22.3902,23.3318,4.205328009851583,15,time,2013
SPY,sma50_bullish_bounce,2013-01-02,2013-01-24,115.3537,118.5346,2.757544185236571,15,time,2013
DIA,sma50_bullish_bounce,2013-01-02,2013-01-24,101.2014,104.9312,3.685566112876826,15,time,2013
QQQ,sma50_bullish_bounce,2013-01-02,2013-01-24,59.7345,59.5526,-0.3044803659061901,15,time,2013
LLY,sma50_bullish_bounce,2013-01-02,2013-01-24,38.1318,40.5094,6.235069596001108,15,time,2013
HD,sma50_bullish_bounce,2013-01-08,2013-01-30,45.8777,49.0622,6.941278960816644,15,time,2013
TSLA,sma50_bullish_bounce,2013-01-15,2013-02-06,2.2095,2.6087,18.066251953283885,15,time,2013
WMT,sma50_bullish_bounce,2013-01-23,2013-01-23,17.8067,17.7967,-0.05596911289359463,0,thesis,2013
WMT,sma50_bullish_bounce,2013-01-25,2013-01-25,17.9401,17.6712,-1.4988728187116718,0,thesis,2013
WMT,sma50_bullish_bounce,2013-01-30,2013-02-15,17.994,17.5511,-2.461509102125159,12,stop,2013
AMZN,sma50_bullish_bounce,2013-02-11,2013-02-11,13.1732,12.8476,-2.4710852648582415,0,thesis,2013
AMZN,sma50_bullish_bounce,2013-02-14,2013-02-25,13.3819,12.9805,-2.9992971971107285,6,thesis,2013
UNH,sma50_bullish_bounce,2013-02-20,2013-02-22,45.3052,43.61,-3.7417570546002477,2,stop,2013
WMT,sma50_bullish_bounce,2013-02-22,2013-03-15,18.0197,18.6874,3.7054017568309616,15,time,2013
XLK,sma50_bullish_bounce,2013-02-25,2013-02-25,12.5995,12.33,-2.1389662812149934,0,thesis,2013
QQQ,sma50_bullish_bounce,2013-02-25,2013-02-25,60.4864,59.2399,-2.0608104930133764,0,thesis,2013
AVGO,sma50_bullish_bounce,2013-02-25,2013-02-25,2.4769,2.3865,-3.6502620379293527,0,thesis,2013
TSLA,sma50_bullish_bounce,2013-02-25,2013-02-25,2.4124,2.2897,-5.086284101324545,0,thesis,2013
HD,sma50_bullish_bounce,2013-02-25,2013-02-25,48.2246,46.6944,-3.1729372916742493,0,stop,2013
COST,sma50_bullish_bounce,2013-02-25,2013-02-25,80.2093,78.8283,-1.7217464334215005,0,thesis,2013
XLE,sma50_bullish_bounce,2013-02-27,2013-03-20,23.4645,24.1625,2.9748976356869017,15,time,2013
XLK,sma50_bullish_bounce,2013-02-27,2013-03-20,12.4096,12.8246,3.3440830703613145,15,time,2013
QQQ,sma50_bullish_bounce,2013-02-28,2013-03-21,60.2,60.8276,1.0426082020564387,15,time,2013
AMZN,sma50_bullish_bounce,2013-03-01,2013-03-14,13.1767,13.2737,0.7365246293430605,9,thesis,2013
AVGO,sma50_bullish_bounce,2013-03-01,2013-03-01,2.4617,2.4408,-0.847091427786173,0,thesis,2013
COST,sma50_bullish_bounce,2013-03-01,2013-03-15,79.5622,80.1356,0.720766055158717,10,thesis,2013
AVGO,sma50_bullish_bounce,2013-03-06,2013-03-27,2.49,2.5951,4.220015032787261,15,time,2013
TSLA,sma50_bullish_bounce,2013-03-06,2013-03-15,2.4698,2.3503,-4.837880207830869,7,thesis,2013
UNH,sma50_bullish_bounce,2013-03-13,2013-03-13,44.0082,43.7597,-0.5648352398541445,0,thesis,2013
UNH,sma50_bullish_bounce,2013-03-15,2013-03-22,43.968,43.7436,-0.51035494269831,5,thesis,2013
COST,sma50_bullish_bounce,2013-03-20,2013-04-11,80.8406,83.4907,3.278218653898546,15,time,2013
SMH,sma50_bullish_bounce,2013-03-25,2013-03-25,15.2633,15.1028,-1.0515886267240315,0,thesis,2013
JPM,sma50_bullish_bounce,2013-03-25,2013-03-27,34.4491,33.4899,-2.784371845436595,2,thesis,2013
TSLA,sma50_bullish_bounce,2013-03-26,2013-04-17,2.5345,3.027,19.42914486348193,15,time,2013
SMH,sma50_bullish_bounce,2013-03-27,2013-04-01,15.1591,15.1548,-0.028285126618587952,2,thesis,2013
UNH,sma50_bullish_bounce,2013-03-27,2013-04-18,44.7084,47.9445,7.238030671441109,15,time,2013
AMZN,sma50_bullish_bounce,2013-04-01,2013-04-01,13.3623,13.0674,-2.207170522157509,0,thesis,2013
GOOGL,sma50_bullish_bounce,2013-04-02,2013-04-04,19.9766,19.702,-1.3745360685959773,2,thesis,2013
XLK,sma50_bullish_bounce,2013-04-05,2013-04-05,12.5239,12.575,0.4081208453587504,0,thesis,2013
QQQ,sma50_bullish_bounce,2013-04-05,2013-04-17,60.429,60.9888,0.9264029928205186,8,thesis,2013
IWM,sma50_bullish_bounce,2013-04-05,2013-04-15,76.2923,75.795,-0.6518722852153491,6,thesis,2013
XLF,sma50_bullish_bounce,2013-04-08,2013-04-18,11.4789,11.3415,-1.1972690867899094,8,thesis,2013
XLK,sma50_bullish_bounce,2013-04-09,2013-04-15,12.685,12.6342,-0.3998328727403022,4,thesis,2013
JPM,sma50_bullish_bounce,2013-04-09,2013-04-15,34.4524,33.8121,-1.8583768622357444,4,thesis,2013
XLE,sma50_bullish_bounce,2013-04-10,2013-04-12,24.2571,23.9994,-1.0623295727406945,2,thesis,2013
SMH,sma50_bullish_bounce,2013-04-11,2013-04-15,15.3198,14.9858,-2.1799322713195846,2,thesis,2013
AMZN,sma50_bullish_bounce,2013-04-11,2013-04-18,13.2502,12.958,-2.2053095170308845,5,thesis,2013
META,sma50_bullish_bounce,2013-04-11,2013-04-15,27.268,26.2629,-3.68625308784597,2,thesis,2013
AVGO,sma50_bullish_bounce,2013-04-11,2013-04-12,2.5711,2.5419,-1.1343826050369765,1,thesis,2013
NVDA,sma50_bullish_bounce,2013-04-12,2013-04-18,0.2977,0.2904,-2.4556565930604957,4,thesis,2013
SMH,sma50_bullish_bounce,2013-04-17,2013-04-17,15.1547,14.9208,-1.543817783803103,0,thesis,2013
XLK,sma50_bullish_bounce,2013-04-17,2013-04-17,12.7019,12.5285,-1.365296310822306,0,thesis,2013
SPY,sma50_bullish_bounce,2013-04-22,2013-05-13,124.3865,130.3217,4.771574121635802,15,time,2013
XLF,sma50_bullish_bounce,2013-04-22,2013-05-13,11.549,12.2829,6.35443924348853,15,time,2013
COST,sma50_bullish_bounce,2013-04-22,2013-05-13,82.411,86.641,5.132797692620561,15,time,2013
